Contract Name	Last Trade Date (EST)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY261218C00535000	11/13/2025 3:35 PM	535	169.00	167.27	170.69	0.00	0.00%	2	2,510	34.24%
SPY261218C00540000	11/13/2025 11:40 AM	540	166.80	163.07	166.49	0.00	0.00%	1	3,548	33.83%
SPY261218C00545000	11/14/2025 3:30 PM	545	160.44	158.89	162.32	-3.05	-1.87%	8	1,911	33.43%
SPY261218C00550000	11/14/2025 12:12 PM	550	159.02	154.74	158.17	-1.98	-1.23%	3	4,263	33.03%
SPY261218C00555000	11/14/2025 3:30 PM	555	152.16	150.62	154.05	-8.34	-5.20%	1	1,584	32.63%
SPY261218C00560000	11/13/2025 1:37 PM	560	148.00	146.55	149.95	0.00	0.00%	1	1,914	32.23%
SPY261218C00565000	11/14/2025 12:40 PM	565	146.22	142.46	145.88	0.94	0.65%	1	1,395	31.84%
SPY261218C00570000	11/14/2025 2:05 PM	570	140.69	138.39	141.84	0.15	0.11%	4	6,083	31.45%
SPY261218C00575000	11/14/2025 1:12 PM	575	137.38	134.39	137.83	0.67	0.49%	4	875	31.07%
SPY261218C00580000	11/14/2025 10:15 AM	580	128.74	130.40	133.84	-3.25	-2.46%	1	2,253	30.68%
SPY261218C00585000	11/14/2025 11:43 AM	585	129.41	126.44	129.88	1.81	1.42%	6	1,409	30.30%
SPY261218C00590000	11/14/2025 3:56 PM	590	123.74	122.56	125.96	-1.26	-1.01%	13	1,028	29.92%
SPY261218C00595000	11/13/2025 3:25 PM	595	119.12	118.66	122.06	0.00	0.00%	28	1,645	29.54%
SPY261218C00600000	11/14/2025 3:50 PM	600	116.00	115.15	118.10	0.16	0.14%	44	4,789	29.13%
SPY261218C00605000	11/14/2025 3:50 PM	605	112.18	110.88	114.36	-10.27	-8.39%	1	1,712	28.79%
SPY261218C00610000	11/14/2025 12:31 PM	610	110.60	107.07	110.27	2.10	1.94%	2	1,439	28.31%
SPY261218C00615000	11/14/2025 2:37 PM	615	106.33	103.30	106.48	1.40	1.33%	2	545	27.93%
SPY261218C00620000	11/14/2025 10:24 AM	620	98.35	99.76	102.77	-2.51	-2.49%	7	2,419	27.56%
SPY261218C00625000	11/14/2025 2:24 PM	625	99.18	95.93	99.06	0.77	0.78%	10	846	27.19%
SPY261218C00630000	11/14/2025 10:01 AM	630	90.63	92.29	95.41	-2.99	-3.19%	6	536	26.83%
SPY261218C00635000	11/14/2025 12:49 PM	635	91.55	88.67	91.79	0.80	0.88%	13	1,380	26.46%
SPY261218C00640000	11/14/2025 10:14 AM	640	83.17	84.99	88.21	-3.55	-4.09%	2	1,517	26.09%
SPY261218C00645000	11/13/2025 3:29 PM	645	82.95	81.45	84.68	0.00	0.00%	4	854	25.73%
SPY261218C00650000	11/14/2025 4:01 PM	650	79.23	78.53	81.19	-0.87	-1.09%	33	3,301	25.37%
SPY261218C00655000	11/14/2025 3:06 PM	655	77.77	74.50	77.75	-1.06	-1.34%	2	984	25.01%
SPY261218C00660000	11/14/2025 3:35 PM	660	73.27	71.10	74.36	0.55	0.76%	3	1,294	24.65%
SPY261218C00665000	11/14/2025 3:33 PM	665	69.80	67.75	71.03	0.48	0.69%	12	905	24.30%
SPY261218C00670000	11/14/2025 3:38 PM	670	66.35	65.00	67.10	0.36	0.55%	26	1,533	23.71%
SPY261218C00675000	11/14/2025 3:58 PM	675	62.28	61.92	64.54	-1.18	-1.86%	48	2,300	23.60%
SPY261218C00680000	11/14/2025 2:05 PM	680	60.22	58.94	61.34	-0.12	-0.20%	52	4,379	23.23%
SPY261218C00685000	11/14/2025 3:57 PM	685	56.25	54.99	58.30	-0.79	-1.38%	25	1,478	22.91%
SPY261218C00690000	11/14/2025 11:31 AM	690	54.77	51.99	55.30	0.52	0.96%	80	992	22.58%
SPY261218C00695000	11/14/2025 9:37 AM	695	47.25	49.44	51.88	-3.29	-6.51%	1	2,024	22.08%
SPY261218C00700000	11/14/2025 3:09 PM	700	48.80	47.59	48.35	0.71	1.48%	30	6,517	21.51%
SPY261218C00705000	11/14/2025 2:42 PM	705	46.10	44.81	45.57	1.17	2.60%	2	1,373	21.19%
SPY261218C00710000	11/14/2025 2:57 PM	710	43.49	42.15	42.89	0.27	0.62%	1	2,512	20.89%
SPY261218C00715000	11/14/2025 11:22 AM	715	40.30	39.49	40.27	0.21	0.52%	2	862	20.57%
SPY261218C00720000	11/14/2025 12:13 PM	720	38.80	36.98	37.71	1.30	3.47%	7	2,593	20.26%
SPY261218C00725000	11/14/2025 3:58 PM	725	34.50	34.58	35.31	-0.56	-1.60%	17	1,094	19.98%
SPY261218C00730000	11/14/2025 3:36 PM	730	32.90	32.26	32.98	-0.46	-1.38%	196	1,154	19.69%
SPY261218C00735000	11/14/2025 3:11 PM	735	31.00	30.00	30.74	0.06	0.19%	6	723	19.42%
SPY261218C00740000	11/14/2025 3:23 PM	740	28.22	27.88	28.58	-0.91	-3.12%	264	2,139	19.14%
SPY261218C00745000	11/14/2025 2:17 PM	745	26.62	25.86	26.59	0.16	0.60%	66	791	18.90%
SPY261218C00750000	11/14/2025 4:14 PM	750	24.36	23.95	24.64	-0.75	-2.99%	139	33,080	18.64%
SPY261218C00755000	11/14/2025 1:50 PM	755	22.59	22.18	22.86	-1.25	-5.24%	11	2,170	18.43%
SPY261218C00760000	11/14/2025 1:27 PM	760	21.00	20.48	20.94	0.20	0.96%	1	3,208	18.12%
SPY261218C00765000	11/14/2025 3:41 PM	765	19.10	18.85	19.52	-0.56	-2.85%	3	1,535	17.99%
SPY261218C00770000	11/14/2025 3:49 PM	770	17.41	17.39	18.04	-2.86	-14.11%	38	7,787	17.80%
SPY261218C00775000	11/14/2025 3:53 PM	775	16.05	15.95	16.60	-0.45	-2.73%	41	6,055	17.60%
SPY261218C00780000	11/14/2025 3:30 PM	780	15.00	14.94	15.28	-0.16	-1.06%	13	6,775	17.43%
SPY261218C00785000	11/14/2025 3:30 PM	785	13.70	13.47	14.08	-0.13	-0.94%	33	7,439	17.28%
SPY261218C00790000	11/14/2025 3:51 PM	790	12.53	12.58	12.99	-0.12	-0.95%	19	5,343	17.15%
SPY261218C00795000	11/12/2025 10:46 AM	795	14.35	11.29	11.88	0.00	0.00%	8	1,950	16.98%
SPY261218C00800000	11/14/2025 4:09 PM	800	10.57	10.56	10.89	-0.44	-4.00%	1,328	7,067	16.84%
SPY261218C00805000	11/14/2025 3:18 PM	805	9.88	9.43	9.99	-0.18	-1.79%	8	2,478	16.72%
SPY261218C00810000	11/14/2025 3:53 PM	810	8.76	8.84	8.96	-0.52	-5.60%	409	4,467	16.49%
SPY261218C00815000	11/14/2025 2:05 PM	815	8.30	7.82	8.36	-0.15	-1.78%	4	2,320	16.48%
SPY261218C00820000	11/14/2025 9:39 AM	820	6.75	7.39	7.65	-0.82	-10.83%	1	2,574	16.38%
SPY261218C00825000	11/14/2025 1:03 PM	825	6.92	6.49	7.03	-0.33	-4.55%	192	4,294	16.31%
SPY261218C00830000	11/14/2025 9:55 AM	830	5.84	6.17	6.27	-0.59	-9.18%	5	3,455	16.11%
SPY261218C00835000	11/14/2025 1:03 PM	835	5.77	5.42	5.89	-0.04	-0.69%	193	4,184	16.15%
SPY261218C00840000	11/14/2025 12:37 PM	840	5.49	5.15	5.24	0.15	2.81%	57	3,545	15.97%
SPY261218C00845000	11/14/2025 4:01 PM	845	4.66	4.50	4.92	-0.19	-3.92%	30	4,236	16.01%
SPY261218C00850000	11/14/2025 11:23 AM	850	4.48	4.10	4.50	-0.07	-1.54%	9	6,040	15.95%
SPY261218C00855000	11/13/2025 2:21 PM	855	4.20	3.74	4.13	0.00	0.00%	5	1,786	15.91%
SPY261218C00860000	11/14/2025 3:45 PM	860	3.59	3.08	4.16	-0.24	-6.27%	19	578	16.23%
SPY261218C00865000	11/14/2025 9:38 AM	865	2.99	3.27	3.33	-1.35	-31.11%	2	59	15.70%
SPY261218C00870000	11/14/2025 10:00 AM	870	2.91	2.99	3.04	-1.02	-25.95%	8	110	15.66%
SPY261218C00875000	11/13/2025 4:00 PM	875	2.92	2.73	2.78	0.00	0.00%	5	329	15.62%
SPY261218C00880000	11/13/2025 11:27 AM	880	2.83	2.49	2.54	0.00	0.00%	19	743	15.59%
SPY261218C00885000	11/14/2025 9:40 AM	885	2.12	2.28	2.33	-0.36	-14.52%	1	924	15.58%
SPY261218C00890000	11/13/2025 3:54 PM	890	2.21	2.08	2.13	0.00	0.00%	8	686	15.56%
SPY261218C00895000	11/14/2025 2:15 PM	895	1.99	1.90	1.95	-0.07	-3.40%	5	104	15.54%
SPY261218C00900000	11/14/2025 4:04 PM	900	1.75	1.74	1.78	-0.11	-5.91%	106	9,084	15.52%
SPY261218C00905000	11/14/2025 9:40 AM	905	1.57	1.59	1.63	-0.16	-9.25%	8	896	15.50%
SPY261218C00910000	11/14/2025 1:43 PM	910	1.46	1.45	1.49	-0.10	-6.41%	39	3,575	15.49%
SPY261218C00915000	11/14/2025 12:08 PM	915	1.44	1.32	1.36	-0.01	-0.69%	20	35	15.47%
SPY261218C00920000	11/14/2025 10:11 AM	920	1.20	1.21	1.24	-0.07	-5.51%	5	71	15.45%
SPY261218C00925000	11/13/2025 1:18 PM	925	1.07	1.10	1.14	-0.14	-11.57%	10	109	15.46%
SPY261218C00930000	11/14/2025 1:43 PM	930	1.04	1.01	1.04	-0.07	-6.31%	4	35	15.45%
SPY261218C00935000	11/14/2025 1:02 PM	935	0.97	0.92	0.95	-0.03	-3.00%	534	638	15.44%
SPY270115C00200000	10/15/2025 2:33 PM	200	469.03	474.97	477.87	0.00	0.00%	1	48	65.73%
SPY270115C00205000	7/28/2025 3:38 PM	205	436.75	461.00	464.72	0.00	0.00%	75	1	0.00%
SPY270115C00210000	11/4/2025 10:08 AM	210	473.80	465.50	468.40	0.00	0.00%	10	20	64.67%
SPY270115C00215000	6/30/2025 12:44 PM	215	408.80	451.50	455.30	0.00	0.00%	75	0	0.00%
SPY270115C00220000	8/28/2025 12:44 PM	220	433.71	451.25	454.28	0.00	0.00%	2	3	54.05%
SPY270115C00240000	10/8/2025 3:15 PM	240	440.19	436.08	439.84	0.00	0.00%	5	4	60.05%
SPY270115C00250000	10/8/2025 2:22 PM	250	431.17	426.64	430.40	0.00	0.00%	1	20	59.01%
SPY270115C00255000	4/8/2025 10:56 AM	255	276.00	317.05	322.00	0.00	0.00%	1	2	0.00%
SPY270115C00260000	9/8/2025 10:26 AM	260	395.84	0.00	0.00	0.00	0.00%	2	12	0.00%
SPY270115C00265000	4/22/2025 12:11 PM	265	275.85	0.00	0.00	0.00	0.00%	1	0	0.00%
SPY270115C00270000	8/20/2025 9:50 AM	270	376.33	399.74	403.61	0.00	0.00%	2	5	42.33%
SPY270115C00275000	10/6/2025 2:42 PM	275	407.12	403.08	406.84	0.00	0.00%	2	8	56.38%
SPY270115C00280000	9/5/2025 10:48 AM	280	373.63	398.09	403.00	0.00	0.00%	3	52	56.31%
SPY270115C00285000	9/4/2025 1:53 PM	285	372.00	392.01	395.81	0.00	0.00%	6	151	52.64%
SPY270115C00290000	11/12/2025 2:02 PM	290	404.50	390.05	392.93	0.00	0.00%	5	7	55.73%
SPY270115C00295000	10/27/2025 12:43 PM	295	398.00	385.36	388.24	0.00	0.00%	22	23	55.19%
SPY270115C00300000	11/13/2025 3:50 PM	300	381.82	380.64	383.55	0.00	0.00%	1	170	54.61%
SPY270115C00305000	10/1/2025 3:12 PM	305	375.15	374.90	378.67	0.00	0.00%	1	16	53.23%
SPY270115C00310000	7/11/2025 12:05 PM	310	327.00	362.33	366.21	0.00	0.00%	2	3	43.23%
SPY270115C00315000	11/6/2025 12:44 PM	315	366.36	366.61	369.49	0.00	0.00%	6	3	52.99%
SPY270115C00320000	8/26/2025 10:10 AM	320	335.00	353.00	356.88	0.00	0.00%	2	60	42.95%
SPY270115C00325000	10/29/2025 10:39 AM	325	375.45	357.25	360.13	0.00	0.00%	2	17	51.90%
SPY270115C00330000	11/12/2025 11:27 AM	330	363.31	352.57	355.45	0.00	0.00%	4	35	51.36%
SPY270115C00335000	10/24/2025 2:04 PM	335	357.26	347.90	350.79	0.00	0.00%	10	11	50.83%
SPY270115C00340000	10/27/2025 12:57 PM	340	356.50	343.23	346.12	0.00	0.00%	1	17	50.29%
SPY270115C00345000	9/16/2025 11:21 AM	345	328.54	331.30	335.11	0.00	0.00%	9	10	43.95%
SPY270115C00350000	11/12/2025 12:36 PM	350	345.63	333.82	336.81	0.00	0.00%	3	54	50.74%
SPY270115C00355000	10/22/2024 2:55 PM	355	256.20	266.65	271.27	0.00	0.00%	2	1	0.00%
SPY270115C00360000	10/24/2025 12:16 PM	360	332.34	324.62	327.51	0.00	0.00%	1	10	49.63%
SPY270115C00365000	10/20/2025 12:21 PM	365	320.04	319.88	322.87	0.00	0.00%	4	11	49.08%
SPY270115C00370000	10/16/2025 9:49 AM	370	312.12	315.34	318.24	0.00	0.00%	1	28	48.55%
SPY270115C00375000	7/25/2025 12:19 PM	375	280.11	301.99	305.87	0.00	0.00%	1	49	40.20%
SPY270115C00380000	10/31/2025 9:50 AM	380	318.91	305.99	308.99	0.00	0.00%	1	45	47.48%
SPY270115C00385000	8/14/2025 2:22 PM	385	276.75	292.78	296.66	0.00	0.00%	1	5	39.57%
SPY270115C00390000	5/15/2025 11:19 AM	390	222.12	227.06	231.79	0.00	0.00%	1	15	0.00%
SPY270115C00395000	9/12/2025 9:58 AM	395	279.77	274.86	279.50	0.00	0.00%	1	10	28.14%
SPY270115C00400000	11/10/2025 12:41 PM	400	295.00	287.57	290.58	0.00	0.00%	2	419	45.41%
SPY270115C00405000	9/30/2025 12:17 PM	405	276.78	282.02	285.80	0.00	0.00%	1	45	44.75%
SPY270115C00410000	10/6/2025 3:36 PM	410	281.04	277.44	281.22	0.00	0.00%	13	90	44.25%
SPY270115C00415000	9/12/2025 10:22 AM	415	261.38	256.71	261.50	0.00	0.00%	42	29	29.18%
SPY270115C00420000	10/30/2025 12:47 PM	420	282.91	269.29	272.30	0.00	0.00%	68	57	43.42%
SPY270115C00425000	11/10/2025 9:44 AM	425	271.83	264.74	267.76	0.00	0.00%	1	76	42.94%
SPY270115C00430000	9/22/2025 3:43 PM	430	258.69	0.00	0.00	0.00	0.00%	5	14	0.00%
SPY270115C00435000	9/18/2025 1:50 PM	435	247.94	248.69	252.51	0.00	0.00%	1	33	37.43%
SPY270115C00440000	11/14/2025 2:47 PM	440	254.62	251.16	254.18	-13.45	-5.02%	1	73	41.50%
SPY270115C00445000	11/3/2025 2:31 PM	445	261.20	246.66	249.68	0.00	0.00%	1	25	41.04%
SPY270115C00450000	11/3/2025 2:50 PM	450	255.00	242.17	245.20	0.00	0.00%	1	142	40.58%
SPY270115C00455000	10/15/2025 12:31 PM	455	232.11	237.69	240.72	0.00	0.00%	3	36	40.12%
SPY270115C00460000	11/12/2025 11:35 AM	460	244.50	233.23	236.26	0.00	0.00%	1	61	39.67%
SPY270115C00465000	11/6/2025 10:46 AM	465	230.00	228.78	231.82	0.00	0.00%	1	39	39.23%
SPY270115C00470000	11/12/2025 2:31 PM	470	236.03	224.34	227.38	0.00	0.00%	3	74	38.78%
SPY270115C00475000	11/14/2025 2:47 PM	475	223.94	219.92	222.97	-3.35	-1.47%	11	57	38.35%
SPY270115C00480000	11/6/2025 9:33 AM	480	222.01	215.52	218.57	0.00	0.00%	1	45	37.91%
SPY270115C00485000	11/12/2025 1:47 PM	485	222.90	211.13	214.18	0.00	0.00%	2	44	37.48%
SPY270115C00490000	11/12/2025 1:46 PM	490	218.70	206.76	209.82	0.00	0.00%	1	135	37.06%
SPY270115C00495000	10/27/2025 1:40 PM	495	213.64	202.41	205.47	0.00	0.00%	1	30	36.64%
SPY270115C00500000	11/14/2025 12:57 PM	500	201.21	198.08	201.14	1.01	0.50%	8	482	36.23%
SPY270115C00505000	11/6/2025 1:51 PM	505	195.00	193.76	196.83	0.00	0.00%	1	58	35.82%
SPY270115C00510000	11/14/2025 12:26 PM	510	193.00	189.46	192.87	-7.00	-3.50%	1	1,349	35.58%
SPY270115C00515000	11/14/2025 9:37 AM	515	180.80	185.19	188.27	-11.80	-6.13%	1	85	35.01%
SPY270115C00520000	11/14/2025 12:29 PM	520	184.70	180.93	184.01	-3.27	-1.74%	4	172	34.61%
SPY270115C00525000	11/13/2025 3:53 PM	525	178.04	176.70	179.78	0.00	0.00%	13	164	34.21%
SPY270115C00530000	11/13/2025 3:49 PM	530	174.25	172.48	175.57	0.00	0.00%	1	284	33.82%
SPY270115C00535000	11/12/2025 3:09 PM	535	179.43	168.29	171.39	0.00	0.00%	2	142	33.43%
SPY270115C00540000	11/14/2025 3:38 PM	540	166.05	164.12	167.23	-5.23	-3.05%	3	194	33.05%
SPY270115C00545000	11/12/2025 9:59 AM	545	171.62	159.98	163.09	0.00	0.00%	2	80	32.67%
SPY270115C00550000	11/14/2025 3:38 PM	550	157.85	155.87	159.30	0.14	0.09%	11	746	32.44%
SPY270115C00555000	11/13/2025 10:11 AM	555	159.94	151.78	154.89	0.00	0.00%	5	142	31.92%
SPY270115C00560000	11/13/2025 10:10 AM	560	155.72	147.71	150.83	0.00	0.00%	5	189	31.54%
SPY270115C00565000	11/13/2025 10:11 AM	565	151.84	143.67	146.79	0.00	0.00%	5	249	31.17%
SPY270115C00570000	11/14/2025 2:08 PM	570	141.68	139.67	142.79	0.22	0.16%	7	429	30.81%
SPY270115C00575000	11/14/2025 12:57 PM	575	139.06	135.69	138.81	2.06	1.50%	7	568	30.44%
SPY270115C00580000	11/14/2025 11:05 AM	580	132.60	131.73	135.18	-1.94	-1.44%	2	654	30.22%
SPY270115C00585000	11/14/2025 11:47 AM	585	130.58	127.85	131.25	-1.17	-0.89%	1	1,598	29.85%
SPY270115C00590000	11/13/2025 10:10 AM	590	131.81	123.93	127.36	0.00	0.00%	5	878	29.49%
SPY270115C00595000	11/13/2025 1:48 PM	595	122.41	120.08	123.50	0.00	0.00%	6	1,078	29.13%
SPY270115C00600000	11/14/2025 3:37 PM	600	118.06	116.19	119.67	-0.38	-0.32%	19	1,966	28.78%
SPY270115C00605000	11/13/2025 3:43 PM	605	114.56	112.39	115.56	0.00	0.00%	7	1,955	28.30%
SPY270115C00610000	11/13/2025 3:17 PM	610	110.16	108.68	111.82	0.00	0.00%	7	895	27.96%
SPY270115C00615000	11/14/2025 3:52 PM	615	106.50	104.95	108.10	-6.12	-5.43%	2	1,346	27.61%
SPY270115C00620000	11/14/2025 2:50 PM	620	104.53	101.26	104.41	-0.96	-0.91%	6	1,069	27.26%
SPY270115C00625000	11/14/2025 12:37 PM	625	101.50	97.53	100.73	2.30	2.32%	2	4,095	26.91%
SPY270115C00630000	11/14/2025 9:46 AM	630	92.01	94.01	97.12	-3.77	-3.94%	2	1,142	26.56%
SPY270115C00635000	11/13/2025 11:12 AM	635	87.15	90.38	93.54	-7.46	-7.89%	1	621	26.22%
SPY270115C00640000	11/14/2025 2:53 PM	640	90.06	87.25	90.01	1.60	1.81%	11	906	25.87%
SPY270115C00645000	11/14/2025 10:15 AM	645	82.28	83.34	86.51	-3.72	-4.33%	4	991	25.53%
SPY270115C00650000	11/14/2025 4:01 PM	650	80.80	79.89	83.06	-0.59	-0.72%	17	4,096	25.19%
SPY270115C00655000	11/14/2025 10:38 AM	655	76.83	76.41	79.66	-0.77	-0.99%	2	390	24.85%
SPY270115C00660000	11/14/2025 3:58 PM	660	74.29	73.45	76.31	-0.46	-0.62%	12	6,710	24.51%
SPY270115C00665000	11/14/2025 10:50 AM	665	71.50	70.20	73.00	-0.64	-0.89%	5	6,240	24.17%
SPY270115C00670000	11/14/2025 2:53 PM	670	69.31	66.86	69.75	1.01	1.48%	33	3,125	23.84%
SPY270115C00675000	11/14/2025 3:04 PM	675	66.59	63.28	66.57	1.43	2.19%	36	3,089	23.51%
SPY270115C00680000	11/14/2025 3:13 PM	680	62.85	60.14	63.44	0.33	0.53%	31	2,354	23.18%
SPY270115C00685000	11/14/2025 12:21 PM	685	60.79	57.07	60.38	1.55	2.62%	3	1,797	22.86%
SPY270115C00690000	11/14/2025 2:19 PM	690	56.37	54.08	57.40	-1.16	-2.02%	1	672	22.55%
SPY270115C00695000	11/14/2025 10:45 AM	695	52.37	51.14	54.48	-2.13	-3.91%	3	1,208	22.24%
SPY270115C00700000	11/14/2025 4:02 PM	700	49.66	49.88	50.49	-0.47	-0.94%	31	7,357	21.53%
SPY270115C00705000	11/14/2025 3:24 PM	705	47.41	46.99	47.69	0.03	0.06%	19	1,762	21.22%
SPY270115C00710000	11/14/2025 3:35 PM	710	44.90	44.35	45.02	-0.01	-0.02%	8	1,313	20.93%
SPY270115C00715000	11/14/2025 3:36 PM	715	42.27	41.70	42.36	0.27	0.64%	3	1,150	20.62%
SPY270115C00720000	11/13/2025 2:09 PM	720	37.19	39.17	39.87	-2.55	-6.42%	1	917	20.35%
SPY270115C00725000	11/14/2025 2:12 PM	725	37.29	36.74	37.38	-1.42	-3.67%	2	2,472	20.05%
SPY270115C00730000	11/14/2025 4:06 PM	730	34.43	34.43	35.06	-0.67	-1.91%	22	2,095	19.78%
SPY270115C00735000	11/14/2025 9:46 AM	735	30.51	32.18	32.79	-6.75	-18.12%	2	1,506	19.51%
SPY270115C00740000	11/14/2025 12:29 PM	740	31.29	29.98	30.60	0.56	1.82%	4	1,415	19.25%
SPY270115C00745000	11/14/2025 9:52 AM	745	26.75	26.74	29.28	-3.05	-10.23%	1	507	19.28%
SPY270115C00750000	11/14/2025 10:03 AM	750	24.75	25.71	26.76	-1.46	-5.57%	139	1,597	18.83%
SPY270115C00755000	11/14/2025 10:07 AM	755	23.10	23.03	25.46	-2.74	-10.60%	3	583	18.82%
SPY270115C00760000	11/14/2025 2:45 PM	760	23.32	22.40	22.97	-0.32	-1.35%	1,006	1,834	18.32%
SPY270115C00765000	11/14/2025 3:30 PM	765	21.02	20.71	21.31	-0.97	-4.41%	2	910	18.12%
SPY270115C00770000	11/14/2025 3:18 PM	770	19.70	19.15	19.71	-0.28	-1.40%	1,024	1,512	17.91%
SPY270115C00775000	11/14/2025 11:34 AM	775	18.51	17.69	18.27	-0.49	-2.58%	2	680	17.74%
SPY270115C00780000	11/14/2025 3:30 PM	780	16.62	15.47	17.61	-0.35	-2.06%	6	1,806	17.87%
SPY270115C00785000	11/14/2025 3:30 PM	785	15.29	14.72	16.31	-0.31	-1.99%	12	343	17.71%
SPY270115C00790000	11/13/2025 1:13 PM	790	14.90	14.04	15.10	0.00	0.00%	1	225	17.57%
SPY270115C00795000	11/14/2025 3:30 PM	795	12.96	12.00	13.96	1.16	9.83%	5	267	17.42%
SPY270115C00800000	11/14/2025 3:50 PM	800	11.81	11.89	12.19	-0.26	-2.15%	221	14,490	16.94%
SPY270115C00805000	11/14/2025 11:38 AM	805	11.52	10.72	11.24	0.41	3.69%	9	1,015	16.82%
SPY270115C00810000	11/13/2025 3:06 PM	810	10.29	9.23	10.97	0.00	0.00%	3	470	17.04%
SPY270115C00815000	11/14/2025 3:26 PM	815	9.34	8.44	10.11	-0.31	-3.21%	25	1,576	16.92%
SPY270115C00820000	11/14/2025 2:04 PM	820	8.74	7.71	9.31	-0.12	-1.35%	5	536	16.82%
SPY270115C00825000	11/14/2025 2:02 PM	825	8.05	7.04	8.58	-0.28	-3.36%	4	280	16.72%
SPY270115C00830000	11/14/2025 12:35 PM	830	7.58	6.92	7.37	0.11	1.47%	1	818	16.30%
SPY270115C00835000	11/13/2025 12:27 PM	835	7.26	5.86	7.29	0.00	0.00%	1	113	16.56%
SPY270115C00840000	11/12/2025 9:50 AM	840	7.84	5.35	6.71	0.00	0.00%	2	228	16.49%
SPY270115C00845000	11/14/2025 11:24 AM	845	5.74	5.30	5.69	-0.76	-11.69%	2	4,079	16.06%
SPY270115C00850000	11/14/2025 1:06 PM	850	5.20	5.03	5.23	-0.16	-2.99%	24	14,117	16.01%
SPY270115C00855000	11/13/2025 3:32 PM	855	4.88	4.47	4.81	0.00	0.00%	5	11,032	15.96%
SPY270115C00860000	11/14/2025 1:02 PM	860	4.40	4.23	4.45	-0.12	-2.65%	802	11,775	15.93%
SPY270115C00865000	11/14/2025 11:28 AM	865	4.17	3.69	4.13	-0.48	-10.32%	800	9,978	15.93%
SPY270115C00870000	11/14/2025 3:31 PM	870	3.62	3.56	3.86	-0.21	-5.48%	810	14,881	15.95%
SPY270115C00875000	11/14/2025 1:33 PM	875	3.43	3.27	3.34	-0.10	-2.83%	806	13,869	15.70%
SPY270115C00880000	11/14/2025 1:10 PM	880	3.17	3.00	3.07	-0.07	-2.16%	32	16,858	15.67%
SPY270115C00885000	11/14/2025 10:52 AM	885	2.84	2.76	2.80	-0.13	-4.38%	1	16,606	15.62%
SPY270115C00890000	11/14/2025 12:18 PM	890	2.75	2.53	2.59	-0.65	-19.12%	8	10,250	15.62%
SPY270115C00895000	11/12/2025 12:43 PM	895	3.14	2.32	2.38	0.00	0.00%	2,800	2,887	15.60%
SPY270115C00900000	11/14/2025 3:58 PM	900	2.11	2.13	2.19	-0.20	-8.66%	371	34,412	15.58%
SPY270115C00905000	11/11/2025 1:19 PM	905	2.50	1.96	2.01	0.00	0.00%	4	1,380	15.56%
SPY270115C00910000	11/14/2025 1:17 PM	910	1.92	1.80	1.85	-0.04	-2.04%	12	3,125	15.55%
SPY270115C00915000	11/13/2025 2:23 PM	915	1.82	1.65	1.70	0.00	0.00%	1	105	15.54%
SPY270115C00920000	11/11/2025 2:38 PM	920	2.00	1.52	1.57	0.00	0.00%	16	91	15.54%
SPY270115C00925000	11/13/2025 2:10 PM	925	1.52	1.39	1.44	0.00	0.00%	1	197	15.53%
SPY270115C00930000	11/14/2025 4:10 PM	930	1.28	1.28	1.33	-0.18	-12.33%	5	23	15.53%
SPY270115C00935000	11/13/2025 1:33 PM	935	1.24	1.18	1.22	0.00	0.00%	5	174	15.52%
SPY270115C00940000	11/13/2025 9:45 AM	940	1.28	1.08	1.12	0.00	0.00%	1	190	15.51%
SPY270115C00945000	11/13/2025 2:56 PM	945	1.11	0.99	1.03	0.00	0.00%	2	13	15.51%
SPY270115C00950000	11/14/2025 2:11 PM	950	0.94	0.91	0.95	-0.08	-7.84%	26	271	15.52%
SPY270115C00955000	11/11/2025 10:58 AM	955	0.92	0.84	0.88	0.00	0.00%	2	117	15.53%
SPY270115C00960000	11/14/2025 9:47 AM	960	0.75	0.77	0.81	-0.10	-11.76%	12	4,069	15.53%
SPY270115C00965000	11/3/2025 10:28 AM	965	0.94	0.71	0.74	0.00	0.00%	1	35	15.52%
SPY270115C00970000	11/10/2025 2:37 PM	970	0.76	0.65	0.69	0.00	0.00%	5	89	15.55%
SPY270115C00975000	11/14/2025 3:35 PM	975	0.62	0.59	0.63	-0.10	-13.89%	5	128	15.53%
SPY270115C00980000	11/14/2025 1:41 PM	980	0.58	0.54	0.58	-0.01	-1.69%	31	184	15.54%
SPY270115C00985000	11/4/2025 9:30 AM	985	0.61	0.50	0.54	0.00	0.00%	1	57	15.57%
SPY270115C00990000	11/11/2025 2:15 PM	990	0.49	0.46	0.49	-0.12	-19.67%	1	1,990	15.55%
SPY270115C00995000	11/14/2025 2:25 PM	995	0.45	0.42	0.45	-0.02	-4.26%	30	863	15.55%
SPY270115C01000000	11/14/2025 4:12 PM	1000	0.41	0.40	0.42	-0.02	-4.65%	1,293	17,268	15.58%
SPY270115C01010000	11/14/2025 2:14 PM	1010	0.33	0.32	0.36	-0.11	-25.00%	8	26	15.61%
SPY270115C01020000	11/11/2025 10:17 AM	1020	0.33	0.27	0.30	0.00	0.00%	3	6	15.60%
SPY270115C01030000	11/14/2025 10:24 AM	1030	0.25	0.22	0.26	-0.02	-7.41%	1	6	15.65%
