Contract Name	Last Trade Date (EDT)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY260918C00470000	8/7/2025 2:25 PM	470	182.07	193.83	197.46	0.00	0.00%	1	7	36.56%
SPY260918C00475000	8/15/2025 12:08 PM	475	190.53	189.37	193.00	12.40	6.96%	1	9	36.07%
SPY260918C00480000	8/14/2025 12:37 PM	480	187.00	184.93	188.57	0.00	0.00%	1	11	35.60%
SPY260918C00485000	8/11/2025 10:25 AM	485	177.21	180.51	184.15	0.00	0.00%	3	10	35.12%
SPY260918C00490000	8/12/2025 11:36 AM	490	175.86	176.11	179.74	0.00	0.00%	23	22	34.65%
SPY260918C00495000	8/13/2025 11:38 AM	495	173.83	171.72	175.36	0.00	0.00%	2	66	34.18%
SPY260918C00500000	8/15/2025 11:47 AM	500	169.02	167.36	171.00	-0.86	-0.51%	21	49	33.72%
SPY260918C00505000	8/14/2025 11:49 AM	505	165.39	163.01	166.65	0.00	0.00%	2	9	33.26%
SPY260918C00510000	8/8/2025 12:42 PM	510	155.40	158.71	162.33	0.00	0.00%	1	8	32.81%
SPY260918C00515000	8/14/2025 11:01 AM	515	157.58	154.38	158.03	0.00	0.00%	2	36	32.36%
SPY260918C00520000	8/15/2025 12:38 PM	520	152.09	150.20	153.75	-0.67	-0.44%	22	45	31.92%
SPY260918C00525000	8/15/2025 3:38 PM	525	148.30	145.99	149.48	-0.45	-0.30%	1	116	31.47%
SPY260918C00530000	8/12/2025 11:00 AM	530	140.50	141.62	145.26	0.00	0.00%	1	62	31.04%
SPY260918C00535000	8/15/2025 2:43 PM	535	140.24	137.62	140.96	-0.45	-0.32%	467	46	30.56%
SPY260918C00540000	8/13/2025 12:41 PM	540	135.00	133.44	136.70	0.00	0.00%	8	20	30.09%
SPY260918C00545000	8/12/2025 10:48 AM	545	127.44	129.06	132.72	0.00	0.00%	2	29	29.74%
SPY260918C00550000	8/15/2025 9:48 AM	550	128.13	125.28	128.37	0.38	0.30%	1	82	29.22%
SPY260918C00555000	8/14/2025 9:30 AM	555	123.25	121.22	124.23	0.64	0.52%	1	67	28.77%
SPY260918C00560000	8/15/2025 3:15 PM	560	119.00	117.24	120.11	-0.73	-0.61%	757	710	28.33%
SPY260918C00565000	8/15/2025 3:29 PM	565	115.22	113.12	116.05	-0.03	-0.03%	2	28	27.91%
SPY260918C00570000	8/15/2025 3:21 PM	570	111.15	109.18	111.97	-1.00	-0.89%	5	66	27.46%
SPY260918C00575000	8/15/2025 2:41 PM	575	107.63	104.82	108.38	1.70	1.60%	4	64	27.22%
SPY260918C00580000	8/14/2025 11:46 AM	580	102.56	101.32	103.98	0.00	0.00%	1	79	26.61%
SPY260918C00585000	8/13/2025 3:45 PM	585	99.50	97.51	100.03	0.00	0.00%	6	24	26.18%
SPY260918C00590000	8/13/2025 2:53 PM	590	94.98	93.26	96.53	-0.75	-0.78%	1	47	25.93%
SPY260918C00595000	8/14/2025 10:22 AM	595	91.94	89.46	92.63	0.00	0.00%	2	46	25.50%
SPY260918C00600000	8/15/2025 1:55 PM	600	87.90	86.12	88.37	-0.58	-0.66%	8	99	24.90%
SPY260918C00605000	8/14/2025 9:35 AM	605	84.04	82.41	84.55	0.00	0.00%	1	81	24.47%
SPY260918C00610000	8/15/2025 1:26 PM	610	80.38	78.38	81.15	0.81	1.02%	24	213	24.20%
SPY260918C00615000	8/14/2025 11:29 AM	615	76.40	75.11	77.05	0.00	0.00%	1	82	23.62%
SPY260918C00620000	8/15/2025 3:03 PM	620	73.00	71.20	73.72	0.03	0.04%	3	207	23.34%
SPY260918C00625000	8/15/2025 10:48 AM	625	69.00	67.95	69.79	0.00	0.00%	23	382	22.80%
SPY260918C00630000	8/15/2025 11:57 AM	630	65.21	64.46	66.22	-0.37	-0.56%	21	350	22.38%
SPY260918C00635000	8/15/2025 2:31 PM	635	62.77	61.03	62.71	0.55	0.88%	7	458	21.96%
SPY260918C00640000	8/15/2025 3:53 PM	640	58.60	57.67	59.27	-0.90	-1.51%	8	546	21.55%
SPY260918C00645000	8/15/2025 1:50 PM	645	55.34	54.11	56.15	-1.42	-2.50%	17	112	21.24%
SPY260918C00650000	8/15/2025 11:09 AM	650	51.85	51.15	52.58	-1.71	-3.19%	3	308	20.74%
SPY260918C00655000	8/15/2025 3:01 PM	655	49.15	47.77	49.57	-0.62	-1.25%	15	125	20.42%
SPY260918C00660000	8/15/2025 1:58 PM	660	46.44	44.70	46.41	0.28	0.61%	4	691	20.02%
SPY260918C00665000	8/14/2025 1:13 PM	665	43.36	42.24	42.78	0.00	0.00%	8	1,068	19.42%
SPY260918C00670000	8/15/2025 3:24 PM	670	40.05	39.32	39.85	-0.97	-2.36%	3	976	19.05%
SPY260918C00675000	8/15/2025 3:57 PM	675	36.93	36.50	37.02	-0.98	-2.59%	106	934	18.69%
SPY260918C00680000	8/15/2025 9:43 AM	680	35.02	33.78	34.29	-0.30	-0.85%	1	989	18.33%
SPY260918C00685000	8/15/2025 10:18 AM	685	31.89	31.18	31.68	-0.29	-0.90%	1	2,147	17.99%
SPY260918C00690000	8/15/2025 10:52 AM	690	29.03	28.68	29.17	-0.93	-3.10%	2	1,411	17.65%
SPY260918C00695000	8/15/2025 3:36 PM	695	26.90	26.19	26.97	-0.36	-1.32%	98	393	17.40%
SPY260918C00700000	8/15/2025 2:59 PM	700	24.71	24.07	24.53	-0.32	-1.28%	71	697	17.02%
SPY260918C00705000	8/15/2025 2:59 PM	705	22.56	21.86	22.55	-0.42	-1.83%	72	567	16.78%
SPY260918C00710000	8/15/2025 3:46 PM	710	20.58	19.98	20.41	-0.31	-1.48%	67	987	16.44%
SPY260918C00715000	8/15/2025 2:59 PM	715	18.65	18.04	18.65	-0.41	-2.15%	3	555	16.22%
SPY260918C00720000	8/15/2025 3:36 PM	720	16.90	16.26	16.90	-0.65	-3.70%	7	614	15.96%
SPY260918C00725000	8/14/2025 3:26 PM	725	15.69	14.82	15.21	0.00	0.00%	6	1,248	15.69%
SPY260918C00730000	8/15/2025 3:35 PM	730	13.76	13.35	13.59	-0.17	-1.22%	9	43,096	15.40%
SPY260918C00735000	8/15/2025 3:35 PM	735	12.36	11.99	12.23	-0.40	-3.13%	12	4,443	15.19%
SPY260918C00740000	8/14/2025 3:26 PM	740	11.42	10.76	11.10	0.00	0.00%	435	1,237	15.06%
SPY260918C00745000	8/15/2025 3:41 PM	745	10.00	9.63	9.95	-0.37	-3.57%	43	853	14.87%
SPY260918C00750000	8/15/2025 4:00 PM	750	8.80	8.67	8.80	-0.24	-2.65%	59	54,852	14.64%
SPY260918C00755000	8/15/2025 3:35 PM	755	7.93	7.63	8.00	-0.30	-3.65%	2	91	14.57%
SPY260918C00760000	8/15/2025 11:35 AM	760	7.07	6.82	7.10	-0.40	-5.35%	4	1,324	14.39%
SPY260918C00765000	8/13/2025 3:28 PM	765	6.22	5.99	6.37	-0.22	-3.42%	2	78	14.29%
SPY260918C00770000	8/13/2025 10:59 AM	770	5.69	5.32	5.67	0.00	0.00%	60	170	14.16%
SPY260918C00775000	8/15/2025 11:29 AM	775	4.96	4.76	5.00	-0.24	-4.62%	1	1,151	14.02%
SPY260918C00780000	8/15/2025 10:23 AM	780	4.46	4.23	4.39	-0.15	-3.25%	3	9,187	13.87%
SPY260918C00785000	8/15/2025 1:02 PM	785	3.95	3.75	3.90	-0.15	-3.66%	9	18,427	13.78%
SPY260918C00790000	8/15/2025 4:03 PM	790	3.44	3.32	3.46	-0.22	-6.01%	151	21,232	13.70%
SPY260918C00795000	8/14/2025 3:55 PM	795	3.13	2.94	3.07	-0.14	-4.28%	5	18,149	13.62%
SPY260918C00800000	8/15/2025 12:30 PM	800	2.72	2.61	2.73	-0.10	-3.55%	1	13,938	13.56%
SPY260918C00805000	8/15/2025 12:40 PM	805	2.45	2.30	2.51	-0.08	-3.16%	2	2,032	13.61%
SPY260918C00810000	8/14/2025 9:31 AM	810	2.20	2.03	2.24	0.00	0.00%	1	720	13.57%
SPY260918C00815000	8/15/2025 11:10 AM	815	1.94	1.80	2.01	-0.07	-3.48%	2	18	13.55%
SPY260918C00820000	8/14/2025 1:16 PM	820	1.79	1.65	1.80	0.00	0.00%	1	19	13.52%
SPY260918C00825000	8/15/2025 12:20 PM	825	1.54	1.42	1.62	-0.06	-3.75%	1	15	13.52%
SPY260918C00830000	8/13/2025 9:52 AM	830	1.49	1.26	1.46	0.00	0.00%	2	113	13.52%
SPY260918C00835000	8/11/2025 3:55 PM	835	1.02	1.13	1.32	0.00	0.00%	2	58	13.53%
SPY260918C00840000	8/15/2025 9:32 AM	840	1.17	1.00	1.19	-0.03	-2.50%	5	322	13.53%
SPY260918C00845000	8/15/2025 11:05 AM	845	0.99	0.90	1.08	-0.05	-4.81%	7	6	13.55%
SPY260918C00850000	8/14/2025 11:18 AM	850	0.95	0.80	0.99	0.00	0.00%	2	1,043	13.60%
SPY260918C00855000	8/13/2025 10:20 AM	855	0.88	0.72	0.90	0.00	0.00%	1	3	13.62%
SPY260918C00860000	8/6/2025 4:00 PM	860	0.52	0.64	0.82	0.00	0.00%	5	18	13.65%
SPY260918C00870000	8/14/2025 9:38 AM	870	0.64	0.51	0.69	0.00	0.00%	1	27	13.74%
SPY260918C00880000	8/14/2025 1:48 PM	880	0.52	0.40	0.58	0.00	0.00%	5	2,407	13.83%
SPY260918C00890000	8/14/2025 10:44 AM	890	0.45	0.32	0.50	0.00	0.00%	10	72	13.95%
SPY260918C00900000	8/15/2025 4:00 PM	900	0.35	0.25	0.38	-0.03	-7.89%	5	1,035	13.86%
SPY261218C00200000	8/15/2025 1:18 PM	200	448.49	445.50	450.50	15.74	3.64%	1	442	59.98%
SPY261218C00210000	8/1/2025 12:37 PM	210	439.54	436.00	441.00	18.99	4.52%	1	5	58.87%
SPY261218C00220000	6/26/2025 11:32 AM	220	398.13	421.50	426.34	0.00	0.00%	1	5	50.82%
SPY261218C00230000	5/5/2025 1:26 PM	230	343.00	371.13	376.00	0.00	0.00%	1	0	0.00%
SPY261218C00240000	3/4/2025 10:26 AM	240	345.00	0.00	0.00	0.00	0.00%	1	0	0.00%
SPY261218C00245000	10/29/2024 12:26 PM	245	352.00	369.12	374.23	0.00	0.00%	20	22	0.00%
SPY261218C00250000	7/30/2025 10:21 AM	250	395.00	398.50	403.50	0.00	0.00%	1	235	55.11%
SPY261218C00255000	5/15/2025 1:49 PM	255	344.50	349.00	353.56	0.00	0.00%	1	5	0.00%
SPY261218C00260000	7/7/2025 10:49 AM	260	373.01	0.00	0.00	0.00	0.00%	1	13	0.00%
SPY261218C00265000	6/27/2025 10:26 AM	265	360.55	379.50	384.48	0.00	0.00%	102	120	49.48%
SPY261218C00270000	8/1/2025 10:16 AM	270	362.60	380.00	385.00	0.00	0.00%	1	54	53.39%
SPY261218C00275000	6/27/2025 2:50 PM	275	347.67	370.50	375.00	0.00	0.00%	244	127	48.53%
SPY261218C00280000	7/10/2025 11:19 AM	280	356.82	366.00	370.84	0.00	0.00%	3	57	48.97%
SPY261218C00285000	8/5/2025 10:43 AM	285	353.65	366.00	371.00	0.00	0.00%	2	103	51.84%
SPY261218C00290000	6/30/2025 9:51 AM	290	338.59	357.50	362.39	0.00	0.00%	2	15	49.39%
SPY261218C00295000	7/11/2025 10:18 AM	295	341.03	352.00	356.90	0.00	0.00%	1	81	47.80%
SPY261218C00300000	8/12/2025 2:37 PM	300	353.76	352.00	357.00	0.00	0.00%	2	251	50.26%
SPY261218C00305000	7/1/2025 10:06 AM	305	325.61	337.50	342.50	0.00	0.00%	1	6	39.02%
SPY261218C00310000	8/5/2025 10:41 AM	310	331.12	343.00	348.00	0.00	0.00%	2	67	52.31%
SPY261218C00315000	6/30/2025 9:30 AM	315	316.64	334.50	339.25	0.00	0.00%	2	168	47.24%
SPY261218C00320000	7/7/2025 3:34 PM	320	314.37	0.00	0.00	0.00	0.00%	2	29	0.00%
SPY261218C00325000	7/29/2025 12:19 PM	325	325.11	329.00	334.00	0.00	0.00%	2	67	50.48%
SPY261218C00330000	8/14/2025 3:54 PM	330	328.88	324.00	329.00	0.00	0.00%	1	25	49.56%
SPY261218C00335000	8/13/2025 1:08 PM	335	321.86	319.50	324.50	0.00	0.00%	1	8	49.12%
SPY261218C00340000	7/31/2025 10:02 AM	340	315.50	315.00	320.00	0.00	0.00%	1	56	48.68%
SPY261218C00345000	5/2/2025 3:07 PM	345	240.95	260.14	265.00	0.00	0.00%	1	3	0.00%
SPY261218C00350000	8/12/2025 2:35 PM	350	307.00	305.50	310.50	0.00	0.00%	1	80	47.34%
SPY261218C00355000	8/14/2025 2:02 PM	355	305.04	301.00	306.00	0.00	0.00%	5	19	46.89%
SPY261218C00360000	5/20/2025 1:22 PM	360	253.56	253.66	258.50	0.00	0.00%	5	9	0.00%
SPY261218C00365000	6/30/2025 9:41 AM	365	270.60	288.50	293.24	0.00	0.00%	1	53	42.79%
SPY261218C00370000	7/9/2025 2:02 PM	370	271.51	283.00	287.50	0.00	0.00%	3	111	41.32%
SPY261218C00375000	7/25/2025 10:09 AM	375	276.51	282.50	287.50	0.00	0.00%	2	16	44.67%
SPY261218C00380000	6/13/2025 9:59 AM	380	238.56	0.00	0.00	0.00	0.00%	1	0	0.00%
SPY261218C00385000	6/20/2025 2:07 PM	385	231.72	260.00	264.98	0.00	0.00%	2	23	31.55%
SPY261218C00390000	7/17/2025 9:37 AM	390	255.48	269.00	274.00	0.00	0.00%	1	137	43.28%
SPY261218C00395000	7/1/2025 9:52 AM	395	244.10	255.00	260.00	0.00	0.00%	2	97	35.29%
SPY261218C00400000	8/15/2025 2:39 PM	400	263.00	260.00	265.00	-1.00	-0.38%	1	1,248	42.34%
SPY261218C00405000	8/7/2025 4:10 PM	405	248.17	255.50	260.50	0.00	0.00%	2	231	41.87%
SPY261218C00410000	8/15/2025 9:33 AM	410	255.50	251.00	256.00	7.38	2.97%	20	136	41.39%
SPY261218C00415000	8/11/2025 12:13 PM	415	244.83	246.50	251.50	0.00	0.00%	10	129	40.91%
SPY261218C00420000	8/13/2025 10:16 AM	420	245.70	242.00	247.00	0.00	0.00%	2	85	40.43%
SPY261218C00425000	8/13/2025 9:30 AM	425	241.00	237.50	242.50	0.00	0.00%	5	275	39.94%
SPY261218C00430000	8/11/2025 12:16 PM	430	231.24	233.00	238.00	0.00	0.00%	52	148	39.46%
SPY261218C00435000	8/11/2025 12:14 PM	435	226.62	228.50	233.50	0.00	0.00%	4	102	38.97%
SPY261218C00440000	8/11/2025 12:14 PM	440	222.50	224.00	229.00	0.00	0.00%	130	275	38.48%
SPY261218C00445000	8/11/2025 12:46 PM	445	216.81	219.50	224.50	0.00	0.00%	79	77	37.98%
SPY261218C00450000	8/15/2025 11:33 AM	450	217.99	215.00	220.00	0.46	0.21%	9	276	37.49%
SPY261218C00455000	8/15/2025 10:47 AM	455	213.48	210.50	215.50	13.37	6.68%	1	71	36.99%
SPY261218C00460000	8/6/2025 10:22 AM	460	195.91	206.00	211.00	0.00	0.00%	2	179	36.49%
SPY261218C00465000	8/8/2025 12:24 PM	465	199.16	202.00	207.00	0.00	0.00%	1	91	36.26%
SPY261218C00470000	8/8/2025 12:24 PM	470	200.47	197.50	202.50	5.94	3.05%	1	254	35.75%
SPY261218C00475000	8/12/2025 12:23 PM	475	193.75	193.00	198.00	0.00	0.00%	42	1,343	35.23%
SPY261218C00480000	8/15/2025 1:30 PM	480	192.05	189.00	194.00	-0.02	-0.01%	3	267	34.98%
SPY261218C00485000	8/15/2025 3:46 PM	485	186.70	184.50	189.50	-2.06	-1.09%	1	930	34.46%
SPY261218C00490000	8/14/2025 12:34 PM	490	182.99	180.00	185.00	0.00	0.00%	4	978	33.94%
SPY261218C00495000	8/13/2025 10:40 AM	495	179.12	176.00	180.97	0.00	0.00%	5	2,218	33.64%
SPY261218C00500000	8/14/2025 10:46 AM	500	176.16	171.60	176.50	0.16	0.09%	1	2,544	33.13%
SPY261218C00505000	8/13/2025 11:54 AM	505	169.85	167.50	172.39	-0.11	-0.06%	1	1,345	32.78%
SPY261218C00510000	8/14/2025 1:56 PM	510	167.04	163.26	168.00	0.00	0.00%	6	2,561	32.29%
SPY261218C00515000	8/14/2025 3:36 PM	515	163.25	159.00	164.00	0.00	0.00%	10	2,573	31.98%
SPY261218C00520000	8/14/2025 3:54 PM	520	159.50	155.00	159.66	0.00	0.00%	5	3,755	31.50%
SPY261218C00525000	8/15/2025 1:09 PM	525	154.27	150.89	155.46	0.17	0.11%	1	1,022	31.08%
SPY261218C00530000	8/14/2025 3:26 PM	530	149.77	146.83	151.30	-0.63	-0.42%	1	2,284	30.67%
SPY261218C00535000	8/15/2025 10:20 AM	535	145.57	142.77	147.15	-0.73	-0.50%	4	2,509	30.26%
SPY261218C00540000	8/15/2025 9:33 AM	540	142.18	138.50	143.50	2.75	1.97%	5	3,625	30.06%
SPY261218C00545000	8/14/2025 2:40 PM	545	138.00	134.50	139.50	0.00	0.00%	4	2,355	29.69%
SPY261218C00550000	8/14/2025 3:26 PM	550	133.31	130.83	134.88	-0.85	-0.63%	1	4,262	29.06%
SPY261218C00555000	8/14/2025 3:09 PM	555	129.26	126.90	130.79	-0.64	-0.49%	6	1,920	28.64%
SPY261218C00560000	8/15/2025 11:40 AM	560	124.38	122.98	126.81	-1.43	-1.14%	10	1,986	28.26%
SPY261218C00565000	8/13/2025 3:00 PM	565	122.47	119.09	122.82	0.92	0.76%	1	1,417	27.87%
SPY261218C00570000	8/15/2025 2:08 PM	570	118.67	116.00	118.91	1.17	1.00%	1	6,368	27.49%
SPY261218C00575000	8/14/2025 3:19 PM	575	115.00	111.43	114.93	0.00	0.00%	3	708	27.08%
SPY261218C00580000	8/14/2025 1:05 PM	580	110.50	107.65	111.05	0.00	0.00%	1	2,351	26.70%
SPY261218C00585000	8/15/2025 4:04 PM	585	104.90	103.85	107.22	-2.14	-2.00%	11	1,088	26.33%
SPY261218C00590000	8/15/2025 1:14 PM	590	102.38	99.63	103.93	-0.18	-0.18%	3	1,037	26.14%
SPY261218C00595000	8/15/2025 9:32 AM	595	99.51	96.47	99.54	0.28	0.28%	2	965	25.54%
SPY261218C00600000	8/15/2025 11:16 AM	600	94.60	94.10	95.76	-1.40	-1.46%	5	4,446	25.15%
SPY261218C00605000	8/15/2025 10:31 AM	605	91.29	89.21	92.07	1.72	1.92%	10	1,406	24.78%
SPY261218C00610000	8/14/2025 4:00 PM	610	88.33	85.64	88.39	0.00	0.00%	2	1,494	24.40%
SPY261218C00615000	8/15/2025 11:01 AM	615	83.47	82.11	84.78	0.17	0.20%	1	541	24.03%
SPY261218C00620000	8/15/2025 3:22 PM	620	80.40	78.19	81.63	-0.70	-0.86%	13	2,418	23.81%
SPY261218C00625000	8/11/2025 11:14 AM	625	77.18	74.76	78.06	5.18	7.19%	1	767	23.43%
SPY261218C00630000	8/15/2025 1:23 PM	630	73.53	71.79	74.11	0.00	0.00%	4	563	22.90%
SPY261218C00635000	8/15/2025 10:02 AM	635	70.12	68.08	71.04	-0.98	-1.38%	12	525	22.66%
SPY261218C00640000	8/15/2025 12:13 PM	640	66.34	64.77	67.63	0.14	0.21%	12	1,001	22.29%
SPY261218C00645000	8/15/2025 4:08 PM	645	62.60	61.55	64.29	-1.35	-2.11%	108	594	21.92%
SPY261218C00650000	8/15/2025 4:08 PM	650	59.39	58.50	61.00	-1.61	-2.64%	84	2,671	21.55%
SPY261218C00655000	8/15/2025 2:59 PM	655	57.09	55.60	57.47	-0.61	-1.06%	45	646	21.08%
SPY261218C00660000	8/14/2025 12:52 PM	660	54.10	52.21	54.64	0.30	0.56%	1	788	20.83%
SPY261218C00665000	8/13/2025 2:35 PM	665	50.48	49.54	51.29	-0.35	-0.69%	1	404	20.39%
SPY261218C00670000	8/13/2025 3:26 PM	670	47.93	46.63	48.28	0.00	0.00%	7	857	20.03%
SPY261218C00675000	8/14/2025 2:45 PM	675	45.40	43.80	45.37	0.00	0.00%	10	1,588	19.69%
SPY261218C00680000	8/15/2025 3:20 PM	680	42.10	41.05	42.54	-0.71	-1.66%	4	2,949	19.35%
SPY261218C00685000	8/15/2025 2:02 PM	685	39.90	38.49	39.76	0.07	0.18%	2	940	19.01%
SPY261218C00690000	8/15/2025 2:28 PM	690	36.66	35.92	37.13	-0.55	-1.48%	7	1,029	18.69%
SPY261218C00695000	8/15/2025 2:28 PM	695	34.21	33.45	34.61	-0.47	-1.36%	6	1,256	18.38%
SPY261218C00700000	8/15/2025 11:13 AM	700	31.77	31.07	32.16	-0.98	-2.99%	6	3,414	18.07%
SPY261218C00705000	8/15/2025 11:09 AM	705	29.35	28.81	29.85	-0.45	-1.51%	3	989	17.78%
SPY261218C00710000	8/15/2025 10:51 AM	710	27.16	26.63	27.61	-0.79	-2.83%	252	1,617	17.49%
SPY261218C00715000	8/15/2025 12:42 PM	715	25.24	24.58	25.51	-0.26	-1.02%	5	901	17.22%
SPY261218C00720000	8/15/2025 3:07 PM	720	23.20	22.62	23.50	-0.31	-1.32%	20	1,819	16.95%
SPY261218C00725000	8/14/2025 3:54 PM	725	22.14	20.79	21.62	0.00	0.00%	3	979	16.70%
SPY261218C00730000	8/15/2025 3:41 PM	730	19.74	19.05	19.83	-0.65	-3.19%	5	429	16.46%
SPY261218C00735000	8/13/2025 2:28 PM	735	18.17	17.43	18.17	0.00	0.00%	1	410	16.23%
SPY261218C00740000	8/14/2025 3:26 PM	740	16.89	15.92	16.62	0.00	0.00%	1	689	16.01%
SPY261218C00745000	8/14/2025 3:26 PM	745	15.10	14.52	15.18	-0.32	-2.08%	6	653	15.81%
SPY261218C00750000	8/15/2025 3:43 PM	750	13.79	13.09	13.82	-0.38	-2.68%	78	11,044	15.60%
SPY261218C00755000	8/15/2025 3:36 PM	755	12.50	12.00	12.58	-0.14	-1.11%	6	1,529	15.42%
SPY261218C00760000	8/14/2025 3:55 PM	760	11.77	10.89	11.43	0.00	0.00%	5	1,783	15.25%
SPY261218C00765000	8/14/2025 11:23 AM	765	10.15	9.86	10.38	-0.40	-3.79%	37	808	15.09%
SPY261218C00770000	8/14/2025 9:32 AM	770	9.37	8.79	9.40	0.00	0.00%	1	4,574	14.93%
SPY261218C00775000	8/13/2025 11:32 AM	775	8.47	7.98	8.52	0.00	0.00%	2	5,858	14.80%
SPY261218C00780000	8/14/2025 3:26 PM	780	7.86	7.28	7.70	0.00	0.00%	110	5,991	14.66%
SPY261218C00785000	8/12/2025 3:50 PM	785	6.68	6.56	6.96	0.00	0.00%	8	7,614	14.54%
SPY261218C00790000	8/15/2025 2:56 PM	790	6.15	5.84	6.29	-0.28	-4.35%	3	5,128	14.43%
SPY261218C00795000	8/14/2025 3:19 PM	795	5.55	5.25	5.68	-0.25	-4.31%	2	1,371	14.32%
SPY261218C00800000	8/15/2025 3:48 PM	800	5.07	4.78	5.13	-0.17	-3.24%	72	4,819	14.23%
SPY261218C00805000	8/15/2025 3:21 PM	805	4.51	4.30	4.63	-0.21	-4.45%	2	117	14.15%
SPY261218C00810000	8/15/2025 3:21 PM	810	4.07	3.87	4.19	-0.19	-4.46%	2	930	14.08%
SPY261218C00815000	8/14/2025 2:04 PM	815	3.82	3.47	3.79	0.00	0.00%	8	982	14.01%
SPY261218C00820000	8/13/2025 10:07 AM	820	3.52	3.13	3.43	0.00	0.00%	1,006	1,950	13.96%
SPY261218C00825000	8/14/2025 2:04 PM	825	3.14	2.77	3.11	0.00	0.00%	10	1,976	13.91%
SPY261218C00830000	8/13/2025 9:41 AM	830	2.86	2.53	2.82	0.00	0.00%	1,001	1,142	13.87%
SPY261218C00835000	8/14/2025 12:11 PM	835	2.55	2.29	2.56	0.00	0.00%	1	1,886	13.84%
SPY261218C00840000	8/14/2025 12:22 PM	840	2.28	2.06	2.32	0.00	0.00%	1	762	13.81%
SPY261218C00845000	8/15/2025 2:45 PM	845	2.06	1.86	2.12	0.36	21.18%	1	907	13.80%
SPY261218C00850000	8/15/2025 3:32 PM	850	1.84	1.68	1.93	-0.10	-5.15%	20	722	13.78%
SPY261218C00855000	8/8/2025 2:24 PM	855	1.44	1.52	1.77	0.00	0.00%	4	182	13.79%
SPY261218C00860000	7/21/2025 11:46 AM	860	1.32	1.37	1.62	0.00	0.00%	1	131	13.79%
SPY261218C00865000	7/31/2025 9:44 AM	865	1.31	1.24	1.49	0.00	0.00%	1	41	13.80%
SPY261218C00870000	7/30/2025 3:23 PM	870	1.05	1.13	1.36	0.00	0.00%	1	61	13.80%
SPY261218C00875000	8/15/2025 12:18 PM	875	1.14	1.02	1.26	0.17	17.53%	3	217	13.83%
SPY261218C00880000	7/31/2025 9:35 AM	880	1.02	0.93	1.16	0.00	0.00%	1	123	13.85%
SPY261218C00885000	8/14/2025 3:03 PM	885	1.00	0.84	1.07	0.00	0.00%	10	89	13.87%
SPY261218C00890000	8/14/2025 3:27 PM	890	0.94	0.76	0.99	0.00	0.00%	2	49	13.90%
SPY261218C00895000	7/31/2025 4:08 PM	895	0.66	0.69	0.92	0.00	0.00%	1	101	13.94%
SPY261218C00900000	8/15/2025 3:16 PM	900	0.76	0.63	0.85	-0.03	-3.80%	101	3,468	13.97%
SPY261218C00905000	8/12/2025 1:50 PM	905	0.66	0.57	0.79	0.00	0.00%	177	798	14.00%
SPY261218C00910000	8/15/2025 3:15 PM	910	0.64	0.51	0.73	-0.02	-3.03%	4	2,733	14.03%
SPY270115C00200000	8/6/2025 3:08 PM	200	439.98	445.50	450.50	0.00	0.00%	13	51	58.33%
SPY270115C00205000	7/28/2025 3:38 PM	205	436.75	441.00	446.00	0.00	0.00%	75	1	58.40%
SPY270115C00210000	6/24/2025 12:02 PM	210	402.40	431.00	435.50	0.00	0.00%	1	10	48.44%
SPY270115C00215000	6/30/2025 12:44 PM	215	408.80	427.17	432.00	0.00	0.00%	75	0	52.36%
SPY270115C00220000	3/21/2025 9:57 AM	220	348.67	311.14	315.50	0.00	0.00%	1	1	0.00%
SPY270115C00240000	6/9/2025 10:50 AM	240	367.70	0.00	0.00	0.00	0.00%	1	0	0.00%
SPY270115C00250000	6/24/2025 1:29 PM	250	368.50	393.50	398.50	0.00	0.00%	10	21	49.03%
SPY270115C00255000	4/8/2025 10:56 AM	255	276.00	317.05	322.00	0.00	0.00%	1	2	0.00%
SPY270115C00260000	8/12/2025 3:16 PM	260	391.20	389.50	394.50	0.00	0.00%	10	12	53.16%
SPY270115C00265000	4/22/2025 12:11 PM	265	275.85	0.00	0.00	0.00	0.00%	1	0	0.00%
SPY270115C00270000	7/28/2025 10:14 AM	270	376.00	380.00	385.00	0.00	0.00%	3	4	51.93%
SPY270115C00275000	7/2/2025 11:43 AM	275	355.69	354.82	359.82	0.00	0.00%	5	6	0.00%
SPY270115C00280000	6/26/2025 1:00 PM	280	342.73	366.00	370.50	0.00	0.00%	104	52	47.10%
SPY270115C00285000	8/6/2025 10:19 AM	285	355.00	366.00	371.00	0.00	0.00%	1	149	50.42%
SPY270115C00290000	7/11/2025 10:49 AM	290	346.00	357.00	361.68	0.00	0.00%	1	11	47.06%
SPY270115C00295000	8/13/2025 11:43 AM	295	360.00	357.00	362.00	0.00	0.00%	1	23	52.67%
SPY270115C00300000	8/12/2025 2:34 PM	300	354.07	352.00	357.00	0.00	0.00%	5	155	51.71%
SPY270115C00305000	7/17/2025 9:39 AM	305	333.50	347.50	352.50	0.00	0.00%	1	16	51.29%
SPY270115C00310000	7/11/2025 12:05 PM	310	327.00	338.50	343.00	0.00	0.00%	2	3	45.32%
SPY270115C00315000	7/25/2025 3:23 PM	315	336.44	338.50	343.50	0.00	0.00%	1	2	50.44%
SPY270115C00320000	8/15/2025 9:50 AM	320	337.00	333.50	338.50	6.00	1.81%	1	61	49.52%
